pH,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
7.07,176.77,27135.69,12.05,126.7,894.16,5.2,92.11,2.46,1
5.83,221.67,25680.95,6.48,308.2,960.91,8.73,112.04,2.73,1
6.75,163.81,12534.66,11.79,149.92,408.34,10.59,81.15,2.55,0
6.4,92.0,37365.16,6.94,335.91,195.02,28.92,116.73,4.84,1
7.26,211.88,8827.71,14.11,175.02,269.51,18.2,47.91,4.07,1
8.07,278.53,9901.77,7.3,225.11,550.45,29.65,48.49,1.83,1
5.5,164.31,23305.25,6.94,205.14,813.91,12.43,69.73,2.54,1
7.09,127.59,14670.85,11.78,357.64,235.14,14.81,52.19,3.18,1
6.87,177.37,12749.42,12.32,137.96,693.76,11.09,10.16,3.45,1
7.54,90.64,32439.26,8.32,269.69,391.22,7.12,90.49,2.87,1
7.17,260.51,32723.1,2.7,142.62,407.08,6.01,92.69,4.24,1
6.4,261.79,41313.59,7.02,311.44,695.73,28.46,92.17,4.07,0
6.74,209.36,21176.57,14.52,371.52,520.3,29.63,47.95,3.02,0
6.36,157.68,4117.71,11.29,230.38,830.83,3.26,67.45,4.42,1
7.86,255.95,14046.49,12.17,246.43,240.33,6.21,49.6,4.0,1
7.02,202.03,49010.27,0.49,378.23,810.95,13.86,11.76,4.11,0
8.52,261.71,30014.8,7.02,256.3,157.81,7.22,71.87,4.83,0
6.95,218.92,35631.99,9.7,246.28,274.65,12.19,23.61,2.07,1
6.43,252.57,864.21,12.45,273.5,690.53,5.61,18.8,2.07,0
5.79,211.68,26151.18,0.74,306.77,869.43,14.78,93.1,4.56,1
5.56,171.11,2357.67,12.79,132.07,327.41,9.61,11.05,4.09,0
5.73,290.75,28676.9,8.23,346.33,394.47,11.85,115.49,4.71,1
7.21,199.05,46078.16,2.96,230.65,583.41,4.64,66.68,1.25,0
7.41,213.12,48436.75,4.76,121.7,290.42,13.99,118.13,3.51,1
5.74,128.51,27257.36,4.23,335.85,830.04,29.53,16.38,1.58,0
7.72,217.64,23181.14,7.96,213.08,796.27,11.21,74.19,3.02,0
6.61,205.75,47278.35,0.78,130.11,230.76,26.54,48.43,1.62,1
7.12,120.66,33843.69,2.38,290.13,517.45,25.61,102.78,1.51,1
8.29,93.11,3712.51,12.19,364.04,797.34,28.66,49.73,1.05,0
7.72,212.96,23553.42,1.99,366.33,403.6,24.12,38.65,3.52,0
6.79,248.01,12392.13,3.5,387.3,669.8,20.47,104.33,2.44,1
6.29,195.15,23755.31,6.8,360.31,145.19,25.98,51.21,1.42,0
5.28,129.89,23045.55,7.76,100.64,647.82,4.12,11.85,2.29,0
6.42,226.63,29316.17,11.45,214.07,237.39,14.96,52.93,1.68,0
6.83,97.62,18160.14,6.71,345.56,847.52,29.7,82.0,4.77,0
6.21,177.2,8631.39,11.85,209.88,419.9,23.55,37.98,2.28,0
6.89,115.94,25434.11,9.28,280.46,353.4,28.94,57.52,2.34,1
7.06,120.58,41595.04,1.7,281.9,856.8,23.83,16.24,4.36,0
6.82,124.5,33368.61,2.34,209.51,145.13,26.5,74.69,3.59,0
6.48,165.08,17249.21,6.56,371.34,456.95,21.78,93.19,3.84,1
7.13,91.25,46808.39,5.95,250.97,433.0,23.29,55.46,3.54,1
7.35,167.51,45654.27,11.15,239.44,356.32,16.65,56.23,4.78,1
6.13,192.58,10862.75,8.71,399.25,920.58,27.88,19.71,1.83,1
8.13,186.32,2451.17,5.82,248.05,775.84,25.1,32.21,4.96,1
6.92,164.21,37194.78,2.56,153.52,157.53,25.63,27.01,4.32,0
7.02,264.61,41466.71,3.4,253.92,743.22,20.84,62.99,3.36,0
7.57,111.97,48409.3,8.63,344.21,574.57,10.53,68.22,3.65,0
7.19,191.25,44546.9,6.35,333.06,910.78,3.0,114.38,3.6,1
7.76,93.65,30226.47,7.72,336.57,381.65,28.2,18.06,1.23,1
7.23,95.65,26737.59,2.56,312.41,616.75,18.41,75.99,1.87,1
6.51,206.25,1878.13,9.94,176.27,550.68,10.35,67.91,4.85,0
7.29,204.52,12709.49,12.79,358.63,540.6,6.18,66.79,3.14,0
6.09,273.17,23250.93,3.87,368.03,510.49,25.23,106.05,2.51,0
7.09,202.73,31610.94,7.37,158.25,285.07,25.42,32.61,4.05,0
6.97,291.15,28083.97,14.63,139.14,780.14,24.81,14.49,3.1,0
6.83,90.71,37260.48,5.0,392.68,506.2,20.06,83.95,1.05,0
6.9,101.56,14348.46,8.93,360.5,962.66,12.25,47.97,3.94,1
5.49,89.69,28465.15,1.35,367.97,334.73,10.51,11.93,3.93,0
6.56,120.76,4863.04,9.09,365.91,714.47,2.24,37.65,1.66,0
7.07,199.08,20976.44,1.34,262.51,946.65,25.34,44.03,4.83,0
7.13,222.03,37632.96,14.39,293.92,697.11,4.45,77.85,1.9,0
6.18,90.03,34823.34,10.73,263.61,884.15,19.66,28.98,2.83,0
8.01,288.11,49536.82,11.82,115.36,844.73,16.11,55.44,1.46,1
6.31,265.28,14255.61,10.56,323.65,424.11,16.75,63.07,3.41,0
7.78,145.25,25160.37,8.85,251.6,640.11,27.95,60.52,2.5,0
7.34,96.98,16811.76,6.75,294.31,240.64,2.89,117.13,2.41,1
6.48,117.38,22309.85,12.88,250.79,581.97,23.65,15.01,4.31,1
8.42,107.93,42919.03,14.35,247.54,307.38,3.46,114.61,1.04,0
6.05,107.12,34368.35,7.49,151.54,769.36,3.07,74.01,4.19,0
7.74,194.08,44180.84,13.97,183.61,575.25,14.03,97.53,3.29,0
7.8,134.09,10573.8,8.75,147.66,470.1,3.77,57.34,4.94,0
6.46,158.79,43731.38,8.08,158.7,341.92,24.1,59.92,3.36,0
8.11,297.69,3458.23,6.82,391.89,998.83,16.83,106.73,1.22,1
6.8,230.55,44485.66,3.14,145.93,164.54,2.81,108.55,1.2,1
7.23,288.78,16789.15,0.06,180.78,139.2,3.13,36.26,4.53,0
7.21,111.36,16072.09,3.62,277.18,295.53,19.15,31.92,4.36,0
6.89,164.07,25848.38,7.65,283.05,973.97,24.57,64.59,2.38,1
7.65,202.04,47064.16,5.7,146.19,981.31,14.26,109.03,3.47,1
7.63,96.89,2865.18,6.73,338.12,689.43,17.53,45.46,2.96,0
5.6,80.92,17935.43,14.71,335.56,892.1,24.4,81.72,4.87,0
8.04,227.5,42900.31,5.25,171.2,292.57,19.09,87.9,4.8,0
5.67,221.2,20104.7,6.78,186.6,974.84,8.29,95.65,4.94,0
7.83,170.37,10358.27,2.0,381.4,228.51,19.17,72.03,4.47,0
7.9,187.72,21527.31,0.72,347.7,191.01,19.59,54.27,4.64,0
6.13,171.4,19584.85,11.63,309.34,200.99,22.55,116.37,1.87,1
6.67,85.28,45813.1,8.56,124.67,615.82,19.38,77.25,4.32,1
6.12,153.78,38215.75,11.41,225.48,802.88,29.14,90.14,3.84,1
6.83,118.96,25503.22,2.25,267.79,430.0,7.52,47.95,4.85,1
6.75,101.65,49424.34,8.58,156.22,980.11,28.63,83.69,3.29,0
7.62,290.48,23531.24,3.8,234.47,490.98,17.07,38.36,1.34,1
8.05,211.86,3382.77,3.42,280.31,235.4,20.81,36.96,3.39,1
8.12,240.3,13482.58,0.17,198.21,519.37,4.78,88.62,3.75,0
6.55,149.38,22085.49,1.96,334.28,711.13,12.66,67.35,1.88,1
6.83,166.49,8266.68,4.64,352.13,849.0,23.54,85.16,2.58,0
5.65,132.12,47404.47,1.75,197.08,512.89,21.79,39.64,3.39,0
6.36,101.33,38459.02,14.79,351.6,634.25,3.12,75.86,2.5,1
7.77,119.39,13780.22,4.63,131.07,340.61,17.3,58.83,2.5,1
8.29,255.45,29744.82,1.95,351.32,681.32,4.47,75.67,1.53,1
6.01,229.06,36211.73,2.99,145.83,987.37,29.88,42.0,4.76,0
6.53,200.32,47093.31,8.82,124.88,144.15,27.12,88.7,4.0,1
6.98,184.52,44140.95,0.96,292.53,897.88,2.59,98.65,1.0,0
7.22,282.94,26002.02,12.94,241.58,606.05,26.04,38.59,4.06,1
6.35,96.0,38845.3,14.42,372.37,326.89,27.74,43.07,3.96,0
7.34,141.73,28326.17,3.7,208.96,959.4,11.9,82.73,1.04,1
6.62,156.99,27858.84,6.75,186.15,535.02,22.15,86.51,2.48,1
6.99,252.13,6179.73,0.33,250.22,398.52,14.38,87.45,3.43,0
7.44,298.35,6743.81,9.61,236.78,263.35,20.35,85.1,2.81,1
7.01,132.95,26711.91,6.21,203.33,320.01,11.53,53.21,4.11,1
6.65,272.35,13808.65,4.05,308.12,849.56,11.03,53.43,2.7,0
6.91,262.74,1541.33,3.1,327.87,652.97,13.88,38.03,1.62,1
6.93,129.42,36280.54,9.81,355.9,921.92,6.08,27.25,4.91,1
6.7,167.85,2108.09,6.24,391.86,308.77,25.27,86.18,1.97,0
6.79,170.13,29966.2,2.69,180.0,209.02,11.76,20.25,3.87,1
8.28,295.21,27190.09,10.34,314.83,105.48,13.2,113.16,1.57,0
7.45,119.8,48456.33,8.48,218.28,557.08,27.03,100.94,2.32,1
6.76,255.81,24468.55,12.88,303.12,998.48,15.91,104.33,2.77,1
7.56,153.52,3648.27,1.76,242.79,725.47,17.24,109.73,1.77,0
6.73,240.79,27808.55,11.78,398.13,377.56,28.78,54.95,2.8,1
7.94,172.4,42134.26,10.1,318.67,889.17,26.83,103.14,1.63,0
7.3,207.24,49844.04,1.73,385.75,803.55,6.75,27.39,3.24,0
6.91,263.17,21801.99,10.42,350.49,113.87,15.25,12.38,3.65,1
7.36,256.92,16354.79,6.62,370.87,835.17,29.2,96.34,1.25,0
5.74,270.61,45379.34,14.17,344.33,370.47,12.43,18.23,4.48,1
6.1,93.12,9966.49,2.12,237.75,234.71,12.4,118.74,1.74,0
6.04,232.25,30963.73,9.64,175.54,303.7,7.46,84.23,1.9,1
7.11,110.8,20582.86,5.73,211.1,521.72,5.2,92.88,3.65,1
8.39,171.48,2533.58,14.35,106.07,482.38,22.73,37.04,2.88,0
8.79,200.69,17690.78,4.95,257.2,360.0,23.56,84.13,3.0,1
7.51,168.6,13628.81,14.43,251.52,255.0,29.13,14.75,1.51,1
7.4,194.31,34461.51,13.52,257.58,786.01,23.66,102.16,4.22,1
5.56,299.24,47465.13,4.06,392.21,991.1,8.81,28.66,3.47,0
6.57,109.75,13768.34,12.05,373.44,800.01,3.12,86.71,1.54,1
6.37,228.6,40667.56,14.93,148.51,366.34,29.59,34.69,2.5,1
6.5,167.12,3240.31,3.79,210.66,320.33,11.53,17.53,4.24,0
6.87,109.26,27136.99,6.55,227.19,295.9,10.74,62.96,3.27,1
6.62,114.92,3992.23,7.8,208.16,223.03,27.37,28.62,1.43,0
5.42,288.84,46734.63,4.42,339.55,596.2,18.38,90.24,2.49,0
7.6,273.51,38434.39,0.23,257.21,644.86,8.02,36.13,1.97,1
6.14,279.55,33068.52,3.3,271.63,734.95,26.89,47.67,3.07,0
7.19,298.14,41282.87,4.23,355.9,712.19,29.81,72.42,4.37,1
8.66,125.83,32552.23,6.65,341.78,363.1,4.43,41.35,2.75,1
6.26,158.2,48462.75,2.57,139.66,397.28,26.14,51.58,2.73,1
4.98,227.23,35840.92,13.1,314.17,713.36,12.93,99.72,4.62,0
6.77,186.44,46270.6,10.57,230.63,414.5,16.67,29.71,3.3,0
7.88,172.05,26098.03,1.28,188.39,291.36,27.61,19.04,3.26,1
8.57,158.72,6294.69,9.75,115.01,436.9,29.25,46.12,2.05,1
6.02,210.63,26644.8,9.8,246.17,344.88,9.34,56.68,3.43,0
7.4,206.63,6780.2,14.34,206.63,179.48,7.96,69.69,3.3,1
6.63,115.52,29828.43,0.05,175.45,847.13,4.25,50.97,2.59,0
6.92,183.78,24383.41,3.72,308.4,867.8,17.73,96.89,4.96,0
9.12,201.76,31317.48,13.92,330.85,297.78,2.38,14.33,4.53,1
5.8,205.46,997.33,13.98,173.44,158.29,13.53,57.49,4.0,1
7.2,126.22,10144.6,10.81,114.83,764.94,4.05,52.05,3.15,1
7.37,243.3,24820.86,11.49,354.63,290.38,13.35,81.23,2.85,0
7.87,85.54,47549.93,1.37,102.99,454.09,3.12,116.29,1.74,0
7.08,158.06,19488.65,7.71,381.13,157.72,25.39,66.14,2.22,0
7.25,251.65,21506.42,3.47,288.29,303.64,7.87,118.56,4.1,0
6.69,204.06,35877.46,2.72,196.55,813.61,11.19,43.25,2.81,1
7.22,137.46,30387.74,12.15,173.94,823.96,26.36,13.4,4.53,0
6.73,232.89,15296.84,2.03,102.7,286.38,22.9,28.22,1.59,1
7.5,204.83,20835.41,7.03,170.64,402.32,8.13,53.46,3.03,0
6.7,255.17,11276.14,14.08,141.32,220.81,4.01,44.8,3.59,0
7.3,241.71,48318.06,2.79,283.65,166.76,22.04,20.68,3.07,1
6.98,214.22,6966.4,14.67,149.96,992.95,12.94,57.59,4.56,0
7.9,187.4,18905.92,14.91,258.59,690.03,23.45,47.19,4.96,1
6.96,109.3,1779.03,8.33,277.03,587.89,14.47,23.49,1.46,0
5.58,137.49,11478.08,2.55,189.41,788.95,11.69,42.57,1.52,1
8.01,172.2,39133.32,4.74,110.52,856.07,14.63,107.51,1.52,0
6.28,211.85,10458.17,6.37,111.18,826.04,22.96,43.23,3.72,0
6.48,193.02,4463.14,4.64,107.9,114.89,27.26,88.54,2.49,1
6.52,143.4,23985.43,4.21,321.74,268.13,3.39,77.33,3.93,1
8.1,81.42,993.48,14.58,195.4,689.41,16.68,56.99,2.62,1
5.29,189.17,4695.92,2.3,338.89,438.18,2.92,36.29,3.51,0
9.51,142.84,40477.48,11.0,229.52,984.23,15.12,50.59,4.08,0
7.84,241.61,38687.93,0.01,235.9,698.86,26.79,75.13,3.19,0
7.18,85.27,45799.37,8.94,253.86,960.89,12.12,48.58,3.16,0
6.96,208.66,42798.51,13.74,313.91,281.3,28.11,33.64,1.35,0
7.23,287.12,34317.19,4.32,182.05,877.56,19.66,22.81,2.64,0
7.42,118.37,3090.48,2.78,136.48,389.22,28.16,106.77,3.18,1
7.52,183.76,39251.01,9.78,266.82,990.61,23.2,58.43,2.85,0
7.44,100.11,42352.79,10.69,198.09,241.92,4.9,78.77,4.6,0
7.07,217.65,40054.57,10.32,232.75,564.71,8.47,63.95,4.63,1
6.84,201.12,25669.71,4.79,294.08,813.56,13.04,105.98,4.29,1
6.88,169.62,12028.64,3.78,248.24,489.38,6.76,70.16,2.5,1
6.84,194.7,42343.83,14.34,286.08,521.28,15.86,62.89,3.87,1
7.91,277.25,36494.56,13.85,263.26,987.72,15.2,111.71,2.58,1
7.47,123.18,49047.68,6.86,321.94,482.78,28.78,89.17,1.93,0
4.65,84.96,8206.78,12.69,311.78,643.66,14.14,22.27,2.37,0
7.52,269.57,11670.4,6.78,260.26,149.09,24.0,29.55,1.28,1
7.16,206.97,10984.01,6.37,303.67,857.99,28.37,96.58,2.33,1
6.99,275.94,39730.72,2.35,362.07,683.35,26.56,101.94,2.84,0
6.69,211.33,9751.91,6.4,229.68,463.62,7.84,69.97,4.82,1
7.9,258.24,3799.66,8.06,223.83,114.55,15.89,70.99,2.25,0
7.76,174.53,49928.76,0.34,329.27,632.5,11.74,79.51,4.61,0
6.38,244.97,1728.45,6.66,274.77,111.39,13.2,58.3,1.92,1
7.33,280.87,41844.58,11.72,121.3,101.08,12.1,84.82,1.76,0
6.22,205.87,18585.66,10.2,367.63,654.49,25.14,21.93,3.08,0
5.9,119.77,42159.97,9.53,109.23,270.12,14.66,115.74,3.69,0
6.5,139.14,27953.71,13.64,324.52,272.7,16.66,92.52,1.18,0
7.69,123.7,45130.75,0.27,327.64,687.94,29.51,79.43,1.88,1
7.76,134.31,46346.55,8.36,385.93,148.33,3.68,44.8,2.82,1
7.41,147.41,950.36,11.81,116.24,382.07,15.66,27.71,2.32,1
7.58,202.13,4232.9,8.12,279.06,234.49,23.67,55.03,3.85,1
7.41,209.36,12892.76,4.86,228.35,622.16,6.23,82.77,3.04,1
6.49,173.83,33631.11,2.04,199.19,695.59,19.12,79.71,1.64,0
7.35,215.39,44469.47,13.31,127.1,749.02,8.71,52.09,4.58,0
7.64,97.95,23267.13,7.06,268.8,329.71,26.29,77.46,2.17,0
7.6,99.31,30545.17,13.17,243.71,180.32,11.16,99.51,3.92,0
7.95,117.8,9830.74,8.79,131.37,170.82,11.21,12.89,4.12,1
7.57,193.98,40345.86,10.11,283.75,483.54,18.75,59.57,4.85,1
7.28,127.08,48382.74,12.06,321.39,951.26,7.14,93.44,2.99,0
7.86,142.32,13795.65,9.89,330.18,295.96,9.98,70.08,3.46,1
6.98,168.07,24993.88,5.97,371.61,331.07,13.67,81.66,2.34,0
6.29,258.61,4762.75,7.7,222.84,190.8,11.9,66.83,3.71,0
6.87,83.05,28177.26,12.05,385.92,645.01,16.7,119.11,2.85,1
6.4,222.86,25387.78,5.6,359.63,711.89,18.79,16.01,2.75,1
